Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","2038","Pulpwood, round and split (production)","2019","2019","m3","22000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","2038","Pulpwood, round and split (production)","2020","2020","m3","22000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","2038","Pulpwood, round and split (production)","2021","2021","m3","22000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","2038","Pulpwood, round and split (production)","2022","2022","m3","22000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","2038","Pulpwood, round and split (production)","2023","2023","m3","22000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","2038","Pulpwood, round and split (production)","2024","2024","m3","22000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","1998","1998","m3","39000","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","1999","1999","m3","39000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2000","2000","m3","39000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2001","2001","m3","39000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2002","2002","m3","39000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2003","2003","m3","39000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2004","2004","m3","39000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2005","2005","m3","39000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2006","2006","m3","39000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2007","2007","m3","39000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2008","2008","m3","39000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2009","2009","m3","39000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2010","2010","m3","39000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2011","2011","m3","39000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2012","2012","m3","39000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2013","2013","m3","39000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2014","2014","m3","22000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2015","2015","m3","22000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2016","2016","m3","22000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2017","2017","m3","22000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2018","2018","m3","22000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2019","2019","m3","22000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2020","2020","m3","22000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2021","2021","m3","22000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2022","2022","m3","22000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2023","2023","m3","22000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2024","2024","m3","22000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1961","1961","m3","1095000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1962","1962","m3","1128000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1963","1963","m3","1185000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1964","1964","m3","1235000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1965","1965","m3","1239000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1966","1966","m3","1583000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1967","1967","m3","1626000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1968","1968","m3","1675000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1969","1969","m3","1722000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1970","1970","m3","1762000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1971","1971","m3","1805000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1972","1972","m3","1850000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1973","1973","m3","1898000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1974","1974","m3","1863000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1975","1975","m3","1914000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1976","1976","m3","1968000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1977","1977","m3","2025000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1978","1978","m3","2089000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1979","1979","m3","2151000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1980","1980","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1981","1981","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1982","1982","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1983","1983","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1984","1984","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1985","1985","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1986","1986","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1987","1987","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1988","1988","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1989","1989","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1990","1990","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1991","1991","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1992","1992","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1993","1993","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1994","1994","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1995","1995","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1996","1996","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1997","1997","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1998","1998","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","1999","1999","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2000","2000","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2001","2001","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2002","2002","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2003","2003","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2004","2004","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2005","2005","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2006","2006","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2007","2007","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2008","2008","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2009","2009","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2010","2010","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2011","2011","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2012","2012","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2013","2013","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2014","2014","m3","2400000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2015","2015","m3","2400000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2016","2016","m3","2400000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2017","2017","m3","2400000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2018","2018","m3","2400000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2019","2019","m3","2400000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2020","2020","m3","2400000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2021","2021","m3","2400000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2022","2022","m3","2400000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2023","2023","m3","2400000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1871","Other industrial roundwood","2024","2024","m3","2400000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1961","1961","m3","1095000","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1962","1962","m3","1128000","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1963","1963","m3","1185000","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1964","1964","m3","1235000","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1965","1965","m3","1239000","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1966","1966","m3","1583000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1967","1967","m3","1626000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1968","1968","m3","1675000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1969","1969","m3","1722000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1970","1970","m3","1762000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1971","1971","m3","1805000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1972","1972","m3","1850000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1973","1973","m3","1898000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1974","1974","m3","1863000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1975","1975","m3","1914000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1976","1976","m3","1968000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1977","1977","m3","2025000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1978","1978","m3","2089000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1979","1979","m3","2151000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1980","1980","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1981","1981","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1982","1982","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1983","1983","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1984","1984","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1985","1985","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1986","1986","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1987","1987","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1988","1988","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1989","1989","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1990","1990","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1991","1991","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1992","1992","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1993","1993","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1994","1994","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1995","1995","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1996","1996","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1997","1997","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1998","1998","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","1999","1999","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2000","2000","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2001","2001","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2002","2002","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2003","2003","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2004","2004","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2005","2005","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2006","2006","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2007","2007","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2008","2008","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2009","2009","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2010","2010","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2011","2011","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2012","2012","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2013","2013","m3","2279000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2014","2014","m3","2400000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2015","2015","m3","2400000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2016","2016","m3","2400000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2017","2017","m3","2400000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2018","2018","m3","2400000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2019","2019","m3","2400000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2020","2020","m3","2400000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2021","2021","m3","2400000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2022","2022","m3","2400000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2023","2023","m3","2400000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","566","Nigeria","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2024","2024","m3","2400000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1961","1961","t","771261","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1962","1962","t","794540","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1963","1963","t","818523","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1964","1964","t","843229","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1965","1965","t","868680","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1966","1966","t","894900","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1967","1967","t","921912","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1968","1968","t","949739","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1969","1969","t","978405","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1970","1970","t","1007937","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1971","1971","t","1014300","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1972","1972","t","1055688","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1973","1973","t","1076642","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1974","1974","t","1087104","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1975","1975","t","1149970","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1976","1976","t","1168026","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1977","1977","t","1198482","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1978","1978","t","1279394","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1979","1979","t","1311257","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1980","1980","t","1357001","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1981","1981","t","1469004","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1982","1982","t","1545258","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1983","1983","t","1658896","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1984","1984","t","1745863","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1985","1985","t","1773315","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1986","1986","t","1867006","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1987","1987","t","1980778","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1988","1988","t","2020427","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1989","1989","t","2075513","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1990","1990","t","2131778","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1991","1991","t","2210445","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1992","1992","t","2314797","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1630","Wood charcoal","1992","1992","t","41","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1630","Wood charcoal","1992","1992","1000 USD","10","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1630","Wood charcoal","1992","1992","t","8234","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1630","Wood charcoal","1992","1992","1000 USD","2111","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1993","1993","t","2420873","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1630","Wood charcoal","1993","1993","t","41","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1630","Wood charcoal","1993","1993","1000 USD","10","E","Estimated value",""
