sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4853;pms5003;3628;6.559;3.386;2026-02-01T13:55:02.191575+00:00;P0;25.00
4853;pms5003;3628;6.559;3.386;2026-02-01T14:00:28.983175+00:00;P2;41.00
4853;pms5003;3628;6.559;3.386;2026-02-01T14:00:28.983175+00:00;P1;52.40
4853;pms5003;3628;6.559;3.386;2026-02-01T14:00:28.983175+00:00;P0;27.00
4854;DHT22;3628;6.559;3.386;2026-02-01T14:00:46.459086+00:00;humidity;61.00
4854;DHT22;3628;6.559;3.386;2026-02-01T14:00:46.459086+00:00;temperature;38.90
4853;pms5003;3628;6.559;3.386;2026-02-01T14:06:03.693169+00:00;P2;41.75
4853;pms5003;3628;6.559;3.386;2026-02-01T14:06:03.693169+00:00;P1;54.50
4853;pms5003;3628;6.559;3.386;2026-02-01T14:06:03.693169+00:00;P0;27.00
4854;DHT22;3628;6.559;3.386;2026-02-01T14:06:21.034504+00:00;humidity;61.80
4854;DHT22;3628;6.559;3.386;2026-02-01T14:06:21.034504+00:00;temperature;38.60
4853;pms5003;3628;6.559;3.386;2026-02-01T14:11:38.273773+00:00;P2;36.00
4853;pms5003;3628;6.559;3.386;2026-02-01T14:11:38.273773+00:00;P1;48.50
4853;pms5003;3628;6.559;3.386;2026-02-01T14:11:38.273773+00:00;P0;24.75
4854;DHT22;3628;6.559;3.386;2026-02-01T14:17:30.216402+00:00;humidity;60.40
4854;DHT22;3628;6.559;3.386;2026-02-01T14:17:30.216402+00:00;temperature;39.30
4853;pms5003;3628;6.559;3.386;2026-02-01T14:28:03.421525+00:00;P2;33.80
4853;pms5003;3628;6.559;3.386;2026-02-01T14:28:03.421525+00:00;P1;47.60
4853;pms5003;3628;6.559;3.386;2026-02-01T14:28:03.421525+00:00;P0;23.40
4854;DHT22;3628;6.559;3.386;2026-02-01T14:28:20.726830+00:00;humidity;60.60
4854;DHT22;3628;6.559;3.386;2026-02-01T14:28:20.726830+00:00;temperature;39.60
4854;DHT22;3628;6.559;3.386;2026-02-01T14:33:44.560057+00:00;humidity;61.40
4854;DHT22;3628;6.559;3.386;2026-02-01T14:33:44.560057+00:00;temperature;38.90
4853;pms5003;3628;6.559;3.386;2026-02-01T14:39:01.890917+00:00;P2;37.25
4853;pms5003;3628;6.559;3.386;2026-02-01T14:39:01.890917+00:00;P1;48.00
4853;pms5003;3628;6.559;3.386;2026-02-01T14:39:01.890917+00:00;P0;23.00
4853;pms5003;3628;6.559;3.386;2026-02-01T14:44:25.697531+00:00;P2;38.50
4853;pms5003;3628;6.559;3.386;2026-02-01T14:44:25.697531+00:00;P1;50.50
4853;pms5003;3628;6.559;3.386;2026-02-01T14:44:25.697531+00:00;P0;25.75
4854;DHT22;3628;6.559;3.386;2026-02-01T14:44:43.066401+00:00;humidity;62.90
