sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4851;pms5003;4025;6.530;3.399;2026-08-01T00:35:03.903340+00:00;P1;75.33
4851;pms5003;4025;6.530;3.399;2026-08-01T00:35:03.903340+00:00;P0;38.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:35:17.444209+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:35:17.444209+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:36:09.543270+00:00;P2;52.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:36:09.543270+00:00;P1;67.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:36:09.543270+00:00;P0;33.33
4852;DHT22;4025;6.530;3.399;2026-08-01T00:36:22.964495+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:36:22.964495+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:37:14.049830+00:00;P2;50.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:37:14.049830+00:00;P1;62.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:37:14.049830+00:00;P0;30.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:37:27.532439+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:37:27.532439+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:38:19.114336+00:00;P2;50.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:38:19.114336+00:00;P1;61.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:38:19.114336+00:00;P0;31.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:38:32.624282+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:38:32.624282+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:39:23.686090+00:00;P2;46.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:39:23.686090+00:00;P1;56.67
4851;pms5003;4025;6.530;3.399;2026-08-01T00:39:23.686090+00:00;P0;27.67
4852;DHT22;4025;6.530;3.399;2026-08-01T00:39:36.983120+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:39:36.983120+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:40:27.942732+00:00;P2;46.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:40:27.942732+00:00;P1;56.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:40:27.942732+00:00;P0;28.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:40:41.264663+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:40:41.264663+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:41:32.306728+00:00;P2;46.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:41:32.306728+00:00;P1;56.75
4851;pms5003;4025;6.530;3.399;2026-08-01T00:41:32.306728+00:00;P0;27.25
4852;DHT22;4025;6.530;3.399;2026-08-01T00:41:45.766417+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:41:45.766417+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:42:37.382541+00:00;P2;46.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:42:37.382541+00:00;P1;56.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:42:37.382541+00:00;P0;28.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:42:51.146320+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:42:51.146320+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:43:42.267616+00:00;P2;45.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:43:42.267616+00:00;P1;55.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:43:42.267616+00:00;P0;27.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:43:55.827881+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:43:55.827881+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:44:47.503634+00:00;P2;46.50
4851;pms5003;4025;6.530;3.399;2026-08-01T00:44:47.503634+00:00;P1;57.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:44:47.503634+00:00;P0;27.50
4852;DHT22;4025;6.530;3.399;2026-08-01T00:45:00.848667+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:45:00.848667+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:45:53.031638+00:00;P2;45.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:45:53.031638+00:00;P1;55.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:45:53.031638+00:00;P0;27.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:46:06.545161+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:46:06.545161+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:46:57.506569+00:00;P2;45.50
4851;pms5003;4025;6.530;3.399;2026-08-01T00:46:57.506569+00:00;P1;56.50
4851;pms5003;4025;6.530;3.399;2026-08-01T00:46:57.506569+00:00;P0;27.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:47:11.168200+00:00;humidity;100.00
4852;DHT22;4025;6.530;3.399;2026-08-01T00:47:11.168200+00:00;temperature;26.00
4851;pms5003;4025;6.530;3.399;2026-08-01T00:48:02.430197+00:00;P2;45.33
