sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4988;pms5003;3627;6.515;3.400;2026-05-01T00:45:33+00:00;P0;6
4989;DHT22;3627;6.515;3.400;2026-05-01T00:45:35+00:00;humidity;91
4989;DHT22;3627;6.515;3.400;2026-05-01T00:45:35+00:00;temperature;29.1
4989;DHT22;3627;6.515;3.400;2026-05-01T00:45:35+00:00;humidity;91
4989;DHT22;3627;6.515;3.400;2026-05-01T00:45:35+00:00;temperature;29.1
4989;DHT22;3627;6.515;3.400;2026-05-01T00:45:35+00:00;humidity;91
4989;DHT22;3627;6.515;3.400;2026-05-01T00:45:35+00:00;temperature;29.1
4989;DHT22;3627;6.515;3.400;2026-05-01T00:45:35+00:00;humidity;91
4989;DHT22;3627;6.515;3.400;2026-05-01T00:45:35+00:00;temperature;29.1
4989;DHT22;3627;6.515;3.400;2026-05-01T00:45:35+00:00;humidity;91
4989;DHT22;3627;6.515;3.400;2026-05-01T00:45:35+00:00;temperature;29.1
4989;DHT22;3627;6.515;3.400;2026-05-01T00:45:35+00:00;humidity;91
4989;DHT22;3627;6.515;3.400;2026-05-01T00:45:35+00:00;temperature;29.1
4988;pms5003;3627;6.515;3.400;2026-05-01T00:51:10+00:00;P2;11
4988;pms5003;3627;6.515;3.400;2026-05-01T00:51:10+00:00;P1;12
4988;pms5003;3627;6.515;3.400;2026-05-01T00:51:10+00:00;P0;6
4988;pms5003;3627;6.515;3.400;2026-05-01T00:51:10+00:00;P2;11
4988;pms5003;3627;6.515;3.400;2026-05-01T00:51:10+00:00;P1;12
4988;pms5003;3627;6.515;3.400;2026-05-01T00:51:10+00:00;P0;6
4988;pms5003;3627;6.515;3.400;2026-05-01T00:51:10+00:00;P2;11
4988;pms5003;3627;6.515;3.400;2026-05-01T00:51:10+00:00;P1;12
4988;pms5003;3627;6.515;3.400;2026-05-01T00:51:10+00:00;P0;6
4988;pms5003;3627;6.515;3.400;2026-05-01T00:51:10+00:00;P2;11
4988;pms5003;3627;6.515;3.400;2026-05-01T00:51:10+00:00;P1;12
4988;pms5003;3627;6.515;3.400;2026-05-01T00:51:10+00:00;P0;6
