sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4856;DHT22;3629;6.428;3.435;2025-10-03T06:14:10.042610+00:00;temperature;29.00
4855;pms5003;3629;6.428;3.435;2025-10-03T06:16:49.838459+00:00;P2;6.75
4855;pms5003;3629;6.428;3.435;2025-10-03T06:16:49.838459+00:00;P1;7.00
4855;pms5003;3629;6.428;3.435;2025-10-03T06:16:49.838459+00:00;P0;4.50
4856;DHT22;3629;6.428;3.435;2025-10-03T06:17:00.064252+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-03T06:17:00.064252+00:00;temperature;29.10
4855;pms5003;3629;6.428;3.435;2025-10-04T05:28:54.715097+00:00;P2;6.00
4855;pms5003;3629;6.428;3.435;2025-10-04T05:28:54.715097+00:00;P1;6.00
4855;pms5003;3629;6.428;3.435;2025-10-04T05:28:54.715097+00:00;P0;4.00
4856;DHT22;3629;6.428;3.435;2025-10-04T05:29:04.796587+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-04T05:29:04.796587+00:00;temperature;26.60
4855;pms5003;3629;6.428;3.435;2025-10-04T05:31:45.186440+00:00;P2;5.00
4855;pms5003;3629;6.428;3.435;2025-10-04T05:31:45.186440+00:00;P1;5.00
4855;pms5003;3629;6.428;3.435;2025-10-04T05:31:45.186440+00:00;P0;3.00
4856;DHT22;3629;6.428;3.435;2025-10-05T05:31:52.212598+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-05T05:31:52.212598+00:00;temperature;26.70
4855;pms5003;3629;6.428;3.435;2025-10-05T05:34:32.510016+00:00;P2;6.00
4855;pms5003;3629;6.428;3.435;2025-10-05T05:34:32.510016+00:00;P1;6.00
4855;pms5003;3629;6.428;3.435;2025-10-05T05:34:32.510016+00:00;P0;3.00
4856;DHT22;3629;6.428;3.435;2025-10-05T05:34:42.750707+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-10-05T05:34:42.750707+00:00;temperature;27.10
4855;pms5003;3629;6.428;3.435;2025-10-05T05:37:22.689081+00:00;P2;6.00
4855;pms5003;3629;6.428;3.435;2025-10-05T05:37:22.689081+00:00;P1;7.00
